0.750000 0.071600 0.000000 0.277404 0.000000 0.277404 0.000000 1.135567 0.000000 -0.071600 -0.532931 -1.086791 -0.294463 0.531984 -0.294463 -1.135567 0.055994 -0.071600 0.532931 0.531984 0.294463 -1.086791 0.294463 -1.135567 -0.055994 -0.071600 0.000000 -0.277404 0.000000 -0.277404 0.000000 -1.135567 0.000000 
0.800000 0.067905 0.000000 0.263323 0.000000 0.263323 0.000000 1.148118 0.000000 -0.067905 -0.552955 -1.066753 -0.305921 0.540107 -0.305921 -1.148118 0.058887 -0.067905 0.552955 0.540107 0.305921 -1.066753 0.305921 -1.148118 -0.058887 -0.067905 0.000000 -0.263323 0.000000 -0.263323 0.000000 -1.148118 0.000000 
0.850000 0.062692 0.000000 0.250918 0.000000 0.250918 0.000000 1.159922 0.000000 -0.062692 -0.569585 -1.050452 -0.314905 0.548615 -0.314905 -1.159922 0.060225 -0.062692 0.569585 0.548615 0.314905 -1.050452 0.314905 -1.159922 -0.060225 -0.062692 0.000000 -0.250918 0.000000 -0.250918 0.000000 -1.159922 0.000000 
0.900000 0.056448 0.000000 0.239901 0.000000 0.239901 0.000000 1.170898 0.000000 -0.056448 -0.583197 -1.037027 -0.321735 0.557225 -0.321735 -1.170898 0.060274 -0.056448 0.583197 0.557225 0.321735 -1.037027 0.321735 -1.170898 -0.060274 -0.056448 0.000000 -0.239901 0.000000 -0.239901 0.000000 -1.170898 0.000000 
0.950000 0.049642 0.000000 0.230084 0.000000 0.230084 0.000000 1.180994 0.000000 -0.049642 -0.594203 -1.025845 -0.326682 0.565676 -0.326682 -1.180994 0.059160 -0.049642 0.594203 0.565676 0.326682 -1.025845 0.326682 -1.180994 -0.059160 -0.049642 0.000000 -0.230084 0.000000 -0.230084 0.000000 -1.180994 0.000000 
1.000000 0.042590 0.000000 0.221310 0.000000 0.221310 0.000000 1.190150 0.000000 -0.042590 -0.602848 -1.016399 -0.329989 0.573780 -0.329989 -1.190150 0.057131 -0.042590 0.602848 0.573780 0.329989 -1.016399 0.329989 -1.190150 -0.057131 -0.042590 0.000000 -0.221310 0.000000 -0.221310 0.000000 -1.190150 0.000000 
1.050000 0.035534 0.000000 0.213411 0.000000 0.213411 0.000000 1.198377 0.000000 -0.035534 -0.609498 -1.008243 -0.331910 0.581421 -0.331910 -1.198377 0.054322 -0.035534 0.609498 0.581421 0.331910 -1.008243 0.331910 -1.198377 -0.054322 -0.035534 0.000000 -0.213411 0.000000 -0.213411 0.000000 -1.198377 0.000000 
1.100000 0.028710 0.000000 0.206308 0.000000 0.206308 0.000000 1.205645 0.000000 -0.028710 -0.614407 -1.001084 -0.332651 0.588468 -0.332651 -1.205645 0.050894 -0.028710 0.614407 0.588468 0.332651 -1.001084 0.332651 -1.205645 -0.050894 -0.028710 0.000000 -0.206308 0.000000 -0.206308 0.000000 -1.205645 0.000000 
1.150000 0.022230 0.000000 0.199874 0.000000 0.199874 0.000000 1.211993 0.000000 -0.022230 -0.617800 -0.994629 -0.332413 0.594881 -0.332413 -1.211993 0.047025 -0.022230 0.617800 0.594881 0.332413 -0.994629 0.332413 -1.211993 -0.047025 -0.022230 0.000000 -0.199874 0.000000 -0.199874 0.000000 -1.211993 0.000000 
1.200000 0.016220 0.000000 0.194041 0.000000 0.194041 0.000000 1.217435 0.000000 -0.016220 -0.619971 -0.988690 -0.331382 0.600607 -0.331382 -1.217435 0.042793 -0.016220 0.619971 0.600607 0.331382 -0.988690 0.331382 -1.217435 -0.042793 -0.016220 0.000000 -0.194041 0.000000 -0.194041 0.000000 -1.217435 0.000000 
1.250000 0.010764 0.000000 0.188745 0.000000 0.188745 0.000000 1.222008 0.000000 -0.010764 -0.621062 -0.983112 -0.329719 0.605622 -0.329719 -1.222008 0.038377 -0.010764 0.621062 0.605622 0.329719 -0.983112 0.329719 -1.222008 -0.038377 -0.010764 0.000000 -0.188745 0.000000 -0.188745 0.000000 -1.222008 0.000000 
1.300000 0.005879 0.000000 0.183905 0.000000 0.183905 0.000000 1.225770 0.000000 -0.005879 -0.621304 -0.977755 -0.327570 0.609945 -0.327570 -1.225770 0.033836 -0.005879 0.621304 0.609945 0.327570 -0.977755 0.327570 -1.225770 -0.033836 -0.005879 0.000000 -0.183905 0.000000 -0.183905 0.000000 -1.225770 0.000000 
1.350000 0.001622 0.000000 0.179498 0.000000 0.179498 0.000000 1.228755 0.000000 -0.001622 -0.620870 -0.972562 -0.325078 0.613567 -0.325078 -1.228755 0.029286 -0.001622 0.620870 0.613567 0.325078 -0.972562 0.325078 -1.228755 -0.029286 -0.001622 0.000000 -0.179498 0.000000 -0.179498 0.000000 -1.228755 0.000000 
1.400000 -0.002022 0.000000 0.175453 0.000000 0.175453 0.000000 1.231043 0.000000 0.002022 -0.619873 -0.967440 -0.322344 0.616533 -0.322344 -1.231043 0.024814 0.002022 0.619873 0.616533 0.322344 -0.967440 0.322344 -1.231043 -0.024814 0.002022 0.000000 -0.175453 0.000000 -0.175453 0.000000 -1.231043 0.000000 
1.450000 -0.005068 0.000000 0.171748 0.000000 0.171748 0.000000 1.232677 0.000000 0.005068 -0.618504 -0.962369 -0.319482 0.618872 -0.319482 -1.232677 0.020461 0.005068 0.618504 0.618872 0.319482 -0.962369 0.319482 -1.232677 -0.020461 0.005068 0.000000 -0.171748 0.000000 -0.171748 0.000000 -1.232677 0.000000 
1.500000 -0.007514 0.000000 0.168349 0.000000 0.168349 0.000000 1.233735 0.000000 0.007514 -0.616835 -0.957323 -0.316579 0.620624 -0.316579 -1.233735 0.016324 0.007514 0.616835 0.620624 0.316579 -0.957323 0.316579 -1.233735 -0.016324 0.007514 0.000000 -0.168349 0.000000 -0.168349 0.000000 -1.233735 0.000000 
1.550000 -0.009422 0.000000 0.165212 0.000000 0.165212 0.000000 1.234277 0.000000 0.009422 -0.614988 -0.952273 -0.313700 0.621849 -0.313700 -1.234277 0.012411 0.009422 0.614988 0.621849 0.313700 -0.952273 0.313700 -1.234277 -0.012411 0.009422 0.000000 -0.165212 0.000000 -0.165212 0.000000 -1.234277 0.000000 
1.600000 -0.010812 0.000000 0.162333 0.000000 0.162333 0.000000 1.234366 0.000000 0.010812 -0.613065 -0.947256 -0.310925 0.622589 -0.310925 -1.234366 0.008785 0.010812 0.613065 0.622589 0.310925 -0.947256 0.310925 -1.234366 -0.008785 0.010812 0.000000 -0.162333 0.000000 -0.162333 0.000000 -1.234366 0.000000 
1.650000 -0.011730 0.000000 0.159668 0.000000 0.159668 0.000000 1.234077 0.000000 0.011730 -0.611106 -0.942240 -0.308285 0.622904 -0.308285 -1.234077 0.005465 0.011730 0.611106 0.622904 0.308285 -0.942240 0.308285 -1.234077 -0.005465 0.011730 0.000000 -0.159668 0.000000 -0.159668 0.000000 -1.234077 0.000000 
1.700000 -0.012242 0.000000 0.157210 0.000000 0.157210 0.000000 1.233458 0.000000 0.012242 -0.609209 -0.937270 -0.305834 0.622850 -0.305834 -1.233458 0.002459 0.012242 0.609209 0.622850 0.305834 -0.937270 0.305834 -1.233458 -0.002459 0.012242 0.000000 -0.157210 0.000000 -0.157210 0.000000 -1.233458 0.000000 
1.750000 -0.012373 0.000000 0.154940 0.000000 0.154940 0.000000 1.232586 0.000000 0.012373 -0.607402 -0.932358 -0.303600 0.622479 -0.303600 -1.232586 -0.000202 0.012373 0.607402 0.622479 0.303600 -0.932358 0.303600 -1.232586 0.000202 0.012373 0.000000 -0.154940 0.000000 -0.154940 0.000000 -1.232586 0.000000 
1.800000 -0.012191 0.000000 0.152830 0.000000 0.152830 0.000000 1.231503 0.000000 0.012191 -0.605725 -0.927506 -0.301592 0.621847 -0.301592 -1.231503 -0.002541 0.012191 0.605725 0.621847 0.301592 -0.927506 0.301592 -1.231503 0.002541 0.012191 0.000000 -0.152830 0.000000 -0.152830 0.000000 -1.231503 0.000000 
1.850000 -0.011746 0.000000 0.150885 0.000000 0.150885 0.000000 1.230272 0.000000 0.011746 -0.604225 -0.922778 -0.299842 0.621009 -0.299842 -1.230272 -0.004540 0.011746 0.604225 0.621009 0.299842 -0.922778 0.299842 -1.230272 0.004540 0.011746 0.000000 -0.150885 0.000000 -0.150885 0.000000 -1.230272 0.000000 
1.900000 -0.011071 0.000000 0.149072 0.000000 0.149072 0.000000 1.228939 0.000000 0.011071 -0.602898 -0.918149 -0.298339 0.620005 -0.298339 -1.228939 -0.006220 0.011071 0.602898 0.620005 0.298339 -0.918149 0.298339 -1.228939 0.006220 0.011071 0.000000 -0.149072 0.000000 -0.149072 0.000000 -1.228939 0.000000 
1.950000 -0.010235 0.000000 0.147394 0.000000 0.147394 0.000000 1.227544 0.000000 0.010235 -0.601775 -0.913677 -0.297090 0.618890 -0.297090 -1.227544 -0.007595 0.010235 0.601775 0.618890 0.297090 -0.913677 0.297090 -1.227544 0.007595 0.010235 0.000000 -0.147394 0.000000 -0.147394 0.000000 -1.227544 0.000000 
2.000000 -0.009264 0.000000 0.145836 0.000000 0.145836 0.000000 1.226137 0.000000 0.009264 -0.600856 -0.909372 -0.296090 0.617700 -0.296090 -1.226137 -0.008675 0.009264 0.600856 0.617700 0.296090 -0.909372 0.296090 -1.226137 0.008675 0.009264 0.000000 -0.145836 0.000000 -0.145836 0.000000 -1.226137 0.000000 
2.050000 -0.008202 0.000000 0.144381 0.000000 0.144381 0.000000 1.224738 0.000000 0.008202 -0.600136 -0.905233 -0.295321 0.616470 -0.295321 -1.224738 -0.009493 0.008202 0.600136 0.616470 0.295321 -0.905233 0.295321 -1.224738 0.009493 0.008202 0.000000 -0.144381 0.000000 -0.144381 0.000000 -1.224738 0.000000 
2.100000 -0.007097 0.000000 0.143037 0.000000 0.143037 0.000000 1.223391 0.000000 0.007097 -0.599620 -0.901319 -0.294779 0.615244 -0.294779 -1.223391 -0.010062 0.007097 0.599620 0.615244 0.294779 -0.901319 0.294779 -1.223391 0.010062 0.007097 0.000000 -0.143037 0.000000 -0.143037 0.000000 -1.223391 0.000000 
2.150000 -0.005961 0.000000 0.141778 0.000000 0.141778 0.000000 1.222109 0.000000 0.005961 -0.599289 -0.897591 -0.294438 0.614035 -0.294438 -1.222109 -0.010414 0.005961 0.599289 0.614035 0.294438 -0.897591 0.294438 -1.222109 0.010414 0.005961 0.000000 -0.141778 0.000000 -0.141778 0.000000 -1.222109 0.000000 
2.200000 -0.004841 0.000000 0.140610 0.000000 0.140610 0.000000 1.220919 0.000000 0.004841 -0.599136 -0.894100 -0.294281 0.612880 -0.294281 -1.220919 -0.010573 0.004841 0.599136 0.612880 0.294281 -0.894100 0.294281 -1.220919 0.010573 0.004841 0.000000 -0.140610 0.000000 -0.140610 0.000000 -1.220919 0.000000 
2.250000 -0.003755 0.000000 0.139522 0.000000 0.139522 0.000000 1.219835 0.000000 0.003755 -0.599146 -0.890838 -0.294290 0.611795 -0.294290 -1.219835 -0.010565 0.003755 0.599146 0.611795 0.294290 -0.890838 0.294290 -1.219835 0.010565 0.003755 0.000000 -0.139522 0.000000 -0.139522 0.000000 -1.219835 0.000000 
2.300000 -0.002714 0.000000 0.138502 0.000000 0.138502 0.000000 1.218864 0.000000 0.002714 -0.599299 -0.887793 -0.294441 0.610789 -0.294441 -1.218864 -0.010418 0.002714 0.599299 0.610789 0.294441 -0.887793 0.294441 -1.218864 0.010418 0.002714 0.000000 -0.138502 0.000000 -0.138502 0.000000 -1.218864 0.000000 
2.350000 -0.001753 0.000000 0.137559 0.000000 0.137559 0.000000 1.218022 0.000000 0.001753 -0.599578 -0.885006 -0.294710 0.609888 -0.294710 -1.218022 -0.010157 0.001753 0.599578 0.609888 0.294710 -0.885006 0.294710 -1.218022 0.010157 0.001753 0.000000 -0.137559 0.000000 -0.137559 0.000000 -1.218022 0.000000 
2.400000 -0.000867 0.000000 0.136672 0.000000 0.136672 0.000000 1.217300 0.000000 0.000867 -0.599968 -0.882427 -0.295081 0.609084 -0.295081 -1.217300 -0.009805 0.000867 0.599968 0.609084 0.295081 -0.882427 0.295081 -1.217300 0.009805 0.000867 0.000000 -0.136672 0.000000 -0.136672 0.000000 -1.217300 0.000000 
2.450000 -0.000074 0.000000 0.135848 0.000000 0.135848 0.000000 1.216712 0.000000 0.000074 -0.600443 -0.880089 -0.295526 0.608393 -0.295526 -1.216712 -0.009391 0.000074 0.600443 0.608393 0.295526 -0.880089 0.295526 -1.216712 0.009391 0.000074 0.000000 -0.135848 0.000000 -0.135848 0.000000 -1.216712 0.000000 
2.500000 0.000617 0.000000 0.135078 0.000000 0.135078 0.000000 1.216245 0.000000 -0.000617 -0.600989 -0.877971 -0.296030 0.607814 -0.296030 -1.216245 -0.008929 -0.000617 0.600989 0.607814 0.296030 -0.877971 0.296030 -1.216245 0.008929 -0.000617 0.000000 -0.135078 0.000000 -0.135078 0.000000 -1.216245 0.000000 
2.550000 0.001216 0.000000 0.134356 0.000000 0.134356 0.000000 1.215898 0.000000 -0.001216 -0.601592 -0.876053 -0.296574 0.607341 -0.296574 -1.215898 -0.008443 -0.001216 0.601592 0.607341 0.296574 -0.876053 0.296574 -1.215898 0.008443 -0.001216 0.000000 -0.134356 0.000000 -0.134356 0.000000 -1.215898 0.000000 
2.600000 0.001707 0.000000 0.133687 0.000000 0.133687 0.000000 1.215666 0.000000 -0.001707 -0.602222 -0.874355 -0.297134 0.606980 -0.297134 -1.215666 -0.007954 -0.001707 0.602222 0.606980 0.297134 -0.874355 0.297134 -1.215666 0.007954 -0.001707 0.000000 -0.133687 0.000000 -0.133687 0.000000 -1.215666 0.000000 
2.650000 0.002102 0.000000 0.133056 0.000000 0.133056 0.000000 1.215535 0.000000 -0.002102 -0.602880 -0.872828 -0.297707 0.606716 -0.297707 -1.215535 -0.007467 -0.002102 0.602880 0.606716 0.297707 -0.872828 0.297707 -1.215535 0.007467 -0.002102 0.000000 -0.133056 0.000000 -0.133056 0.000000 -1.215535 0.000000 
2.700000 0.002406 0.000000 0.132470 0.000000 0.132470 0.000000 1.215503 0.000000 -0.002406 -0.603540 -0.871489 -0.298266 0.606548 -0.298266 -1.215503 -0.007008 -0.002406 0.603540 0.606548 0.298266 -0.871489 0.298266 -1.215503 0.007008 -0.002406 0.000000 -0.132470 0.000000 -0.132470 0.000000 -1.215503 0.000000 
2.750000 0.002612 0.000000 0.131922 0.000000 0.131922 0.000000 1.215548 0.000000 -0.002612 -0.604190 -0.870312 -0.298807 0.606468 -0.298807 -1.215548 -0.006576 -0.002612 0.604190 0.606468 0.298807 -0.870312 0.298807 -1.215548 0.006576 -0.002612 0.000000 -0.131922 0.000000 -0.131922 0.000000 -1.215548 0.000000 
2.800000 0.002743 0.000000 0.131406 0.000000 0.131406 0.000000 1.215670 0.000000 -0.002743 -0.604831 -0.869276 -0.299322 0.606464 -0.299322 -1.215670 -0.006188 -0.002743 0.604831 0.606464 0.299322 -0.869276 0.299322 -1.215670 0.006188 -0.002743 0.000000 -0.131406 0.000000 -0.131406 0.000000 -1.215670 0.000000 
2.850000 0.002795 0.000000 0.130930 0.000000 0.130930 0.000000 1.215850 0.000000 -0.002795 -0.605434 -0.868387 -0.299792 0.606527 -0.299792 -1.215850 -0.005849 -0.002795 0.605434 0.606527 0.299792 -0.868387 0.299792 -1.215850 0.005849 -0.002795 0.000000 -0.130930 0.000000 -0.130930 0.000000 -1.215850 0.000000 
2.900000 0.002778 0.000000 0.130478 0.000000 0.130478 0.000000 1.216078 0.000000 -0.002778 -0.606009 -0.867606 -0.300226 0.606650 -0.300226 -1.216078 -0.005556 -0.002778 0.606009 0.606650 0.300226 -0.867606 0.300226 -1.216078 0.005556 -0.002778 0.000000 -0.130478 0.000000 -0.130478 0.000000 -1.216078 0.000000 
2.950000 0.002709 0.000000 0.130059 0.000000 0.130059 0.000000 1.216346 0.000000 -0.002709 -0.606544 -0.866938 -0.300608 0.606819 -0.300608 -1.216346 -0.005327 -0.002709 0.606544 0.606819 0.300608 -0.866938 0.300608 -1.216346 0.005327 -0.002709 0.000000 -0.130059 0.000000 -0.130059 0.000000 -1.216346 0.000000 
