33.000000 2.244347 -0.172832 2.244347 -0.172832 2.244347 -0.172832 2.244347 -0.172832 2.244347 -0.172832 2.244347 -0.172832 2.244347 -0.172832 
34.000000 2.230867 -0.171794 2.230867 -0.171794 2.230867 -0.171794 2.230867 -0.171794 2.230867 -0.171794 2.230867 -0.171794 2.230867 -0.171794 
35.000000 2.217469 -0.170762 2.217469 -0.170762 2.217469 -0.170762 2.217469 -0.170762 2.217469 -0.170762 2.217469 -0.170762 2.217469 -0.170762 
36.000000 2.204151 -0.169737 2.204151 -0.169737 2.204151 -0.169737 2.204151 -0.169737 2.204151 -0.169737 2.204151 -0.169737 2.204151 -0.169737 
37.000000 2.190913 -0.168717 2.190913 -0.168717 2.190913 -0.168717 2.190913 -0.168717 2.190913 -0.168717 2.190913 -0.168717 2.190913 -0.168717 
38.000000 2.177754 -0.167704 2.177754 -0.167704 2.177754 -0.167704 2.177754 -0.167704 2.177754 -0.167704 2.177754 -0.167704 2.177754 -0.167704 
39.000000 2.164674 -0.166697 2.164674 -0.166697 2.164674 -0.166697 2.164674 -0.166697 2.164674 -0.166697 2.164674 -0.166697 2.164674 -0.166697 
40.000000 2.151673 -0.165695 2.151673 -0.165695 2.151673 -0.165695 2.151673 -0.165695 2.151673 -0.165695 2.151673 -0.165695 2.151673 -0.165695 
41.000000 2.138751 -0.164700 2.138751 -0.164700 2.138751 -0.164700 2.138751 -0.164700 2.138751 -0.164700 2.138751 -0.164700 2.138751 -0.164700 
42.000000 2.125905 -0.163711 2.125905 -0.163711 2.125905 -0.163711 2.125905 -0.163711 2.125905 -0.163711 2.125905 -0.163711 2.125905 -0.163711 
43.000000 2.113137 -0.162728 2.113137 -0.162728 2.113137 -0.162728 2.113137 -0.162728 2.113137 -0.162728 2.113137 -0.162728 2.113137 -0.162728 
44.000000 2.100446 -0.161751 2.100446 -0.161751 2.100446 -0.161751 2.100446 -0.161751 2.100446 -0.161751 2.100446 -0.161751 2.100446 -0.161751 
45.000000 2.087830 -0.160779 2.087830 -0.160779 2.087830 -0.160779 2.087830 -0.160779 2.087830 -0.160779 2.087830 -0.160779 2.087830 -0.160779 
46.000000 2.075291 -0.159813 2.075291 -0.159813 2.075291 -0.159813 2.075291 -0.159813 2.075291 -0.159813 2.075291 -0.159813 2.075291 -0.159813 
47.000000 2.062827 -0.158854 2.062827 -0.158854 2.062827 -0.158854 2.062827 -0.158854 2.062827 -0.158854 2.062827 -0.158854 2.062827 -0.158854 
48.000000 2.050437 -0.157900 2.050437 -0.157900 2.050437 -0.157900 2.050437 -0.157900 2.050437 -0.157900 2.050437 -0.157900 2.050437 -0.157900 
49.000000 2.038122 -0.156951 2.038122 -0.156951 2.038122 -0.156951 2.038122 -0.156951 2.038122 -0.156951 2.038122 -0.156951 2.038122 -0.156951 
50.000000 2.025882 -0.156009 2.025882 -0.156009 2.025882 -0.156009 2.025882 -0.156009 2.025882 -0.156009 2.025882 -0.156009 2.025882 -0.156009 
51.000000 2.013714 -0.155072 2.013714 -0.155072 2.013714 -0.155072 2.013714 -0.155072 2.013714 -0.155072 2.013714 -0.155072 2.013714 -0.155072 
52.000000 2.001620 -0.154140 2.001620 -0.154140 2.001620 -0.154140 2.001620 -0.154140 2.001620 -0.154140 2.001620 -0.154140 2.001620 -0.154140 
53.000000 1.989598 -0.153214 1.989598 -0.153214 1.989598 -0.153214 1.989598 -0.153214 1.989598 -0.153214 1.989598 -0.153214 1.989598 -0.153214 
54.000000 1.977649 -0.152294 1.977649 -0.152294 1.977649 -0.152294 1.977649 -0.152294 1.977649 -0.152294 1.977649 -0.152294 1.977649 -0.152294 
55.000000 1.965771 -0.151380 1.965771 -0.151380 1.965771 -0.151380 1.965771 -0.151380 1.965771 -0.151380 1.965771 -0.151380 1.965771 -0.151380 
56.000000 1.953964 -0.150470 1.953964 -0.150470 1.953964 -0.150470 1.953964 -0.150470 1.953964 -0.150470 1.953964 -0.150470 1.953964 -0.150470 
57.000000 1.942229 -0.149567 1.942229 -0.149567 1.942229 -0.149567 1.942229 -0.149567 1.942229 -0.149567 1.942229 -0.149567 1.942229 -0.149567 
58.000000 1.930564 -0.148668 1.930564 -0.148668 1.930564 -0.148668 1.930564 -0.148668 1.930564 -0.148668 1.930564 -0.148668 1.930564 -0.148668 
59.000000 1.918969 -0.147775 1.918969 -0.147775 1.918969 -0.147775 1.918969 -0.147775 1.918969 -0.147775 1.918969 -0.147775 1.918969 -0.147775 
60.000000 1.907444 -0.146888 1.907444 -0.146888 1.907444 -0.146888 1.907444 -0.146888 1.907444 -0.146888 1.907444 -0.146888 1.907444 -0.146888 
61.000000 1.895988 -0.146006 1.895988 -0.146006 1.895988 -0.146006 1.895988 -0.146006 1.895988 -0.146006 1.895988 -0.146006 1.895988 -0.146006 
62.000000 1.884600 -0.145129 1.884600 -0.145129 1.884600 -0.145129 1.884600 -0.145129 1.884600 -0.145129 1.884600 -0.145129 1.884600 -0.145129 
63.000000 1.873281 -0.144257 1.873281 -0.144257 1.873281 -0.144257 1.873281 -0.144257 1.873281 -0.144257 1.873281 -0.144257 1.873281 -0.144257 
64.000000 1.862031 -0.143391 1.862031 -0.143391 1.862031 -0.143391 1.862031 -0.143391 1.862031 -0.143391 1.862031 -0.143391 1.862031 -0.143391 
65.000000 1.850847 -0.142530 1.850847 -0.142530 1.850847 -0.142530 1.850847 -0.142530 1.850847 -0.142530 1.850847 -0.142530 1.850847 -0.142530 
66.000000 1.839731 -0.141674 1.839731 -0.141674 1.839731 -0.141674 1.839731 -0.141674 1.839731 -0.141674 1.839731 -0.141674 1.839731 -0.141674 
67.000000 1.828682 -0.140823 1.828682 -0.140823 1.828682 -0.140823 1.828682 -0.140823 1.828682 -0.140823 1.828682 -0.140823 1.828682 -0.140823 
68.000000 1.817699 -0.139977 1.817699 -0.139977 1.817699 -0.139977 1.817699 -0.139977 1.817699 -0.139977 1.817699 -0.139977 1.817699 -0.139977 
69.000000 1.806782 -0.139136 1.806782 -0.139136 1.806782 -0.139136 1.806782 -0.139136 1.806782 -0.139136 1.806782 -0.139136 1.806782 -0.139136 
70.000000 1.795930 -0.138300 1.795930 -0.138300 1.795930 -0.138300 1.795930 -0.138300 1.795930 -0.138300 1.795930 -0.138300 1.795930 -0.138300 
71.000000 1.785144 -0.137470 1.785144 -0.137470 1.785144 -0.137470 1.785144 -0.137470 1.785144 -0.137470 1.785144 -0.137470 1.785144 -0.137470 
72.000000 1.774422 -0.136644 1.774422 -0.136644 1.774422 -0.136644 1.774422 -0.136644 1.774422 -0.136644 1.774422 -0.136644 1.774422 -0.136644 
73.000000 1.763765 -0.135824 1.763765 -0.135824 1.763765 -0.135824 1.763765 -0.135824 1.763765 -0.135824 1.763765 -0.135824 1.763765 -0.135824 
74.000000 1.753172 -0.135008 1.753172 -0.135008 1.753172 -0.135008 1.753172 -0.135008 1.753172 -0.135008 1.753172 -0.135008 1.753172 -0.135008 
75.000000 1.742642 -0.134197 1.742642 -0.134197 1.742642 -0.134197 1.742642 -0.134197 1.742642 -0.134197 1.742642 -0.134197 1.742642 -0.134197 
76.000000 1.732176 -0.133391 1.732176 -0.133391 1.732176 -0.133391 1.732176 -0.133391 1.732176 -0.133391 1.732176 -0.133391 1.732176 -0.133391 
77.000000 1.721773 -0.132590 1.721773 -0.132590 1.721773 -0.132590 1.721773 -0.132590 1.721773 -0.132590 1.721773 -0.132590 1.721773 -0.132590 
78.000000 1.711432 -0.131793 1.711432 -0.131793 1.711432 -0.131793 1.711432 -0.131793 1.711432 -0.131793 1.711432 -0.131793 1.711432 -0.131793 
79.000000 1.701153 -0.131002 1.701153 -0.131002 1.701153 -0.131002 1.701153 -0.131002 1.701153 -0.131002 1.701153 -0.131002 1.701153 -0.131002 
80.000000 1.690936 -0.130215 1.690936 -0.130215 1.690936 -0.130215 1.690936 -0.130215 1.690936 -0.130215 1.690936 -0.130215 1.690936 -0.130215 
81.000000 1.680780 -0.129433 1.680780 -0.129433 1.680780 -0.129433 1.680780 -0.129433 1.680780 -0.129433 1.680780 -0.129433 1.680780 -0.129433 
82.000000 1.670685 -0.128656 1.670685 -0.128656 1.670685 -0.128656 1.670685 -0.128656 1.670685 -0.128656 1.670685 -0.128656 1.670685 -0.128656 
83.000000 1.660651 -0.127883 1.660651 -0.127883 1.660651 -0.127883 1.660651 -0.127883 1.660651 -0.127883 1.660651 -0.127883 1.660651 -0.127883 
84.000000 1.650677 -0.127115 1.650677 -0.127115 1.650677 -0.127115 1.650677 -0.127115 1.650677 -0.127115 1.650677 -0.127115 1.650677 -0.127115 
