-400.00000000 -400.00000000 8.41000827 
-400.00000000 -390.00000000 10.60211594 
-400.00000000 -380.00000000 7.67755173 
-400.00000000 -370.00000000 9.02126475 
-400.00000000 -360.00000000 13.32309031 
-400.00000000 -350.00000000 11.03097332 
-400.00000000 -340.00000000 9.71108271 
-400.00000000 -330.00000000 15.04319924 
-400.00000000 -320.00000000 14.77950863 
-400.00000000 -310.00000000 10.40997033 
-400.00000000 -300.00000000 14.70448239 
-400.00000000 -290.00000000 17.40105740 
-400.00000000 -280.00000000 10.49394918 
-400.00000000 -270.00000000 11.13810619 
-400.00000000 -260.00000000 17.19669213 
-400.00000000 -250.00000000 10.16255395 
-400.00000000 -240.00000000 6.19906916 
-400.00000000 -230.00000000 18.39437803 
-400.00000000 -220.00000000 20.81854535 
-400.00000000 -210.00000000 20.55673127 
-400.00000000 -200.00000000 50.77611634 
-400.00000000 -190.00000000 76.84331528 
-400.00000000 -180.00000000 68.90507763 
-400.00000000 -170.00000000 68.73264847 
-400.00000000 -160.00000000 -5.42477480 
-400.00000000 -150.00000000 -346.51934271 
-400.00000000 -140.00000000 -805.61943224 
-400.00000000 -130.00000000 -872.46550560 
-400.00000000 -120.00000000 -398.06308415 
-400.00000000 -110.00000000 145.00283438 
-400.00000000 -100.00000000 357.15576991 
-400.00000000 -90.00000000 340.09013030 
-400.00000000 -80.00000000 291.41916126 
-400.00000000 -70.00000000 215.93241484 
-400.00000000 -60.00000000 124.77504606 
-400.00000000 -50.00000000 82.16298317 
-400.00000000 -40.00000000 60.72172555 
-400.00000000 -30.00000000 21.49844056 
-400.00000000 -20.00000000 4.51608883 
-400.00000000 -10.00000000 9.81531288 
-400.00000000 0.00000000 -9.63569973 
-400.00000000 10.00000000 -31.72331687 
-400.00000000 20.00000000 -33.43269140 
-400.00000000 30.00000000 -62.66096982 
-400.00000000 40.00000000 -116.17939843 
-400.00000000 50.00000000 -140.87992729 
-400.00000000 60.00000000 -163.71589865 
-400.00000000 70.00000000 -168.20467285 
-400.00000000 80.00000000 22.98114504 
-400.00000000 90.00000000 434.41047604 
-400.00000000 100.00000000 730.57017177 
-400.00000000 110.00000000 635.48410923 
-400.00000000 120.00000000 308.33979890 
-400.00000000 130.00000000 56.53449885 
-400.00000000 140.00000000 -48.03102545 
-400.00000000 150.00000000 -86.27423684 
-400.00000000 160.00000000 -91.82209934 
-400.00000000 170.00000000 -73.00995755 
-400.00000000 180.00000000 -57.26351383 
-400.00000000 190.00000000 -49.44841414 
-400.00000000 200.00000000 -37.95937781 
-400.00000000 210.00000000 -28.83302451 
-400.00000000 220.00000000 -26.48570099 
-400.00000000 230.00000000 -22.50015595 
-400.00000000 240.00000000 -17.52047280 
-400.00000000 250.00000000 -16.74298159 
-400.00000000 260.00000000 -15.69849992 
-400.00000000 270.00000000 -12.56699157 
-400.00000000 280.00000000 -11.80949426 
-400.00000000 290.00000000 -11.81532468 
-400.00000000 300.00000000 -9.75429254 
-400.00000000 310.00000000 -8.74404002 
-400.00000000 320.00000000 -9.07743867 
-400.00000000 330.00000000 -7.80776818 
-400.00000000 340.00000000 -6.61563345 
-400.00000000 350.00000000 -6.96330147 
-400.00000000 360.00000000 -6.33841554 
-400.00000000 370.00000000 -5.09672093 
-400.00000000 380.00000000 -5.28577903 
-400.00000000 390.00000000 -5.18242787 
-400.00000000 400.00000000 -4.03359676 
  
-390.00000000 -400.00000000 8.81237748 
-390.00000000 -390.00000000 11.67697598 
-390.00000000 -380.00000000 8.41464654 
-390.00000000 -370.00000000 9.41625791 
-390.00000000 -360.00000000 14.46989931 
-390.00000000 -350.00000000 12.25050445 
-390.00000000 -340.00000000 10.25943577 
-390.00000000 -330.00000000 16.12621473 
-390.00000000 -320.00000000 16.42520399 
-390.00000000 -310.00000000 11.26513464 
-390.00000000 -300.00000000 15.57197107 
-390.00000000 -290.00000000 19.18843568 
-390.00000000 -280.00000000 11.62618057 
-390.00000000 -270.00000000 11.49615282 
-390.00000000 -260.00000000 18.42191425 
-390.00000000 -250.00000000 10.99710096 
-390.00000000 -240.00000000 5.18944110 
-390.00000000 -230.00000000 17.37280872 
-390.00000000 -220.00000000 19.29498839 
